"id","change_attributes_block_ids","change_targetasrobject_id","change_targetasrobject_origin","change_targetasrobject_destination","change_targetasrobject_flightnumber","change_targetasrobject_carrier","change_targetasrobject_scheduledbase","timestamp1","source","actiontag","event_id","event_type","event_category","event_author","eventcreated","change_id","change_source","changetimestamp","scheduledstart","scheduledend","change_attributes_last_aircraft_assigned","eobt","eibt","change_attributes_last_delay_applied","change_attributes_last_delay_on_arrival_applied"
"MECH-QLK_MAINT_VHTQS_190311T04:48__aoiR4bQ",,"QF_6710_SYD_TMW_19-03-12","SYD","TMW","6710","QF","","2019-03-11 04:48:15.000","gui:179575:actiontag:Create Flight-Leg~!~6710~!~VHTQE~!~Local__UiVG0BU","Create Flight-Leg","MECH-QLK_MAINT_VHTQS_190311T04:48","MAINT","MECH-QLK","179575","2019-03-11 04:48:14.000","QF_6710_SYD_TMW_19-03-12___IuPI10","gui:179575:actiontag:Create Flight-Leg~!~6710~!~VHTQE~!~Local__UiVG0BU","2019-03-11 04:45:01.000","2019-03-12 00:30:00.000","2019-03-12 01:45:00.000","",,,,
"MECH-QLK_MAINT_VHQOR_190312T06:16__3A2r8R0",,"QF_6671_CNS_BNE_19-03-14","CNS","BNE","6671","QF","","2019-03-12 06:17:02.000","gui:cre27:actiontag:Create Flight-Leg~!~6671~!~VHQOR~!~Local__TEsMqyY","Create Flight-Leg","MECH-QLK_MAINT_VHQOR_190312T06:16","MAINT","MECH-QLK","cre27","2019-03-12 06:16:26.000","QF_6671_CNS_BNE_19-03-14__F_dgiLo","gui:cre27:actiontag:Create Flight-Leg~!~6671~!~VHQOR~!~Local__TEsMqyY","2019-03-12 06:16:44.000","2019-03-13 21:00:00.000","2019-03-13 23:45:00.000","",,,,
"MECH-QLK_MAINT_VHTQS_190311T04:48__neiWHXc",,"QF_6711_TMW_TMW_19-03-12","TMW","TMW","6711","QF","","2019-03-11 04:48:15.000","gui:179575:actiontag:Create Flight-Leg~!~6711~!~VHTQS~!~Local__PsqC4L8","Create Flight-Leg","MECH-QLK_MAINT_VHTQS_190311T04:48","MAINT","MECH-QLK","179575","2019-03-11 04:48:14.000","QF_6711_TMW_TMW_19-03-12__GO6WCO0","gui:179575:actiontag:Create Flight-Leg~!~6711~!~VHTQS~!~Local__PsqC4L8","2019-03-11 04:46:37.000","2019-03-12 02:15:00.000","2019-03-12 03:15:00.000","",,,,
"MECH_AOG_VHXZI_190529T08:24__TlXKE6w",,"QF_6114_HBA_MEL_19-05-30","HBA","MEL","6114","QF","","2019-05-29 23:29:19.000","gui:317357:actiontag:Create Flight-Leg~!~6114~!~VHXZI~!~Local__FYqHE4M","Create Flight-Leg","MECH_AOG_VHXZI_190529T08:24","AOG","MECH","mhi01","2019-05-29 08:24:57.000","QF_6114_HBA_MEL_19-05-30___Pzlh90","gui:317357:actiontag:Create Flight-Leg~!~6114~!~VHXZI~!~Local__FYqHE4M","2019-05-29 23:23:15.000","2019-05-30 05:00:00.000","2019-05-30 06:15:00.000","",,,,
"OPER_LATAC_QF_10_PER_MEL_19-05-30_190529T13:17__EuA5tMk",,"QF_6004_BNE_MEL_19-05-30","BNE","MEL","6004","QF","","2019-05-29 16:34:21.000","gui:rdo53:actiontag:Create Flight-Leg~!~6004~!~VHEBN~!~Local__TkQmg0Y","Create Flight-Leg","OPER_LATAC_QF_10_PER_MEL_19-05-30_190529T13:17","LATAC","OPER","rdo53","2019-05-29 13:17:10.000","QF_6004_BNE_MEL_19-05-30__mbHxQek","gui:rdo53:actiontag:Create Flight-Leg~!~6004~!~VHEBN~!~Local__TkQmg0Y","2019-05-29 16:33:31.000","2019-05-30 01:30:00.000","2019-05-30 03:45:00.000","",,,,
"MECH-QLK_AOG_VHYQT_190319T18:45__EDAKZuE",,"QF_6200_CBR_SYD_19-03-22","CBR","SYD","6200","QF","","2019-03-21 10:07:02.000","gui:612184:actiontag:Create Flight-Leg~!~6200~!~VHYQT~!~Local__KfV55zk","Create Flight-Leg","MECH-QLK_AOG_VHYQT_190319T18:45","AOG","MECH-QLK","197721","2019-03-19 18:45:21.000","QF_6200_CBR_SYD_19-03-22__BbmDc9o","gui:612184:actiontag:Create Flight-Leg~!~6200~!~VHYQT~!~Local__KfV55zk","2019-03-21 10:06:47.000","2019-03-22 01:00:00.000","2019-03-22 01:55:00.000","",,,,
"MECH-QLK_AOG_VHYQT_190319T18:45__0Xdz6XY",,"QF_6200_CBR_SYD_19-03-21","CBR","SYD","6200","QF","","2019-03-20 06:45:23.000","gui:612184:actiontag:Create Flight-Leg~!~6200~!~VHYQT~!~Local__pm72yGM","Create Flight-Leg","MECH-QLK_AOG_VHYQT_190319T18:45","AOG","MECH-QLK","197721","2019-03-19 18:45:21.000","QF_6200_CBR_SYD_19-03-21__ENk8Zpc","gui:612184:actiontag:Create Flight-Leg~!~6200~!~VHYQT~!~Local__pm72yGM","2019-03-20 06:45:13.000","2019-03-20 22:00:00.000","2019-03-20 22:55:00.000","",,,,
"MECH-QLK_MAINT_VHSBW_190508T02:09__lindSu8",,"QF_6712_SYD_TMW_19-05-09","SYD","TMW","6712","QF","","2019-05-08 02:21:42.000","gui:cre27:actiontag:Create Flight-Leg~!~6712~!~VHSBJ~!~Local__t9i9bSs","Create Flight-Leg","MECH-QLK_MAINT_VHSBW_190508T02:09","MAINT","MECH-QLK","cre27","2019-05-08 02:09:43.000","QF_6712_SYD_TMW_19-05-09__RdCulqI","gui:cre27:actiontag:Create Flight-Leg~!~6712~!~VHSBJ~!~Local__t9i9bSs","2019-05-08 02:20:29.000","2019-05-09 03:15:00.000","2019-05-09 04:30:00.000","",,,,
"MECH-QLK_MAINT_VHSBW_190508T02:09__49CQGtk",,"QF_6710_SYD_TMW_19-05-09","SYD","TMW","6710","QF","","2019-05-08 02:15:06.000","gui:cre27:actiontag:Create Flight-Leg~!~6710~!~VHSBJ~!~Local__nwIfzck","Create Flight-Leg","MECH-QLK_MAINT_VHSBW_190508T02:09","MAINT","MECH-QLK","cre27","2019-05-08 02:09:43.000","QF_6710_SYD_TMW_19-05-09__NxIbERY","gui:cre27:actiontag:Create Flight-Leg~!~6710~!~VHSBJ~!~Local__nwIfzck","2019-05-08 02:14:41.000","2019-05-09 04:30:00.000","2019-05-09 05:45:00.000","",,,,
"MECH-QLK_MAINT_VHSBW_190508T02:09__3Jtah5I",,"QF_6713_TMW_SYD_19-05-09","TMW","SYD","6713","QF","","2019-05-08 02:21:42.000","gui:cre27:actiontag:Create Flight-Leg~!~6713~!~VHSBW~!~Local__Tu6JTqI","Create Flight-Leg","MECH-QLK_MAINT_VHSBW_190508T02:09","MAINT","MECH-QLK","cre27","2019-05-08 02:09:43.000","QF_6713_TMW_SYD_19-05-09__8GQI0z4","gui:cre27:actiontag:Create Flight-Leg~!~6713~!~VHSBW~!~Local__Tu6JTqI","2019-05-08 02:21:23.000","2019-05-09 05:45:00.000","2019-05-09 06:55:00.000","",,,,
"MECH-QLK_MAINT_VHTQE_190320T22:24__lqeL_AI",,"QF_6710_SYD_BNE_19-03-23","SYD","BNE","6710","QF","","2019-03-20 23:51:17.000","gui:179575:actiontag:Create Flight-Leg~!~6710~!~VHSBB~!~Local__IV2A1DA","Create Flight-Leg","MECH-QLK_MAINT_VHTQE_190320T22:24","MAINT","MECH-QLK","179575","2019-03-20 22:24:20.000","QF_6710_SYD_BNE_19-03-23__eRMcoxQ","gui:179575:actiontag:Create Flight-Leg~!~6710~!~VHSBB~!~Local__IV2A1DA","2019-03-20 23:49:04.000","2019-03-23 05:15:00.000","2019-03-23 07:15:00.000","",,,,
"PLAN-QLK_ALL_190326T22:14__ACF7Q_U",,"QF_6200_CNS_CNS_19-03-28","CNS","CNS","6200","QF","","2019-03-27 00:58:13.000","gui:196475:actiontag:Create Flight-Leg~!~6200~!~VHNXN~!~Local__ci7Js-U","Create Flight-Leg","PLAN-QLK_ALL_190326T22:14","ALL","PLAN-QLK","lka15","2019-03-26 22:14:20.000","QF_6200_CNS_CNS_19-03-28__6CJWnIw","gui:196475:actiontag:Create Flight-Leg~!~6200~!~VHNXN~!~Local__ci7Js-U","2019-03-27 00:58:07.000","2019-03-27 23:00:00.000","2019-03-28 02:00:00.000","",,,,
"PLAN-QLK_ALL_190327T07:29__iKeQDrY",,"QF_6200_CBR_SYD_19-03-31","CBR","SYD","6200","QF","","2019-03-27 08:06:49.000","gui:202726:actiontag:Create Flight-Leg~!~6200~!~VHNXQ~!~Local___8PwxVU","Create Flight-Leg","PLAN-QLK_ALL_190327T07:29","ALL","PLAN-QLK","198168","2019-03-27 07:29:30.000","QF_6200_CBR_SYD_19-03-31__hY8Mck0","gui:202726:actiontag:Create Flight-Leg~!~6200~!~VHNXQ~!~Local___8PwxVU","2019-03-27 08:05:59.000","2019-03-30 22:00:00.000","2019-03-30 22:55:00.000","",,,,
"MECH-QLK_MAINT_VHTQE_190320T22:24__PwDLORY",,"QF_6671_BNE_SYD_19-03-21","BNE","SYD","6671","QF","","2019-03-20 22:24:21.000","gui:179575:actiontag:Create Flight-Leg~!~6671~!~VHSBB~!~Local__tjZlmYI","Create Flight-Leg","MECH-QLK_MAINT_VHTQE_190320T22:24","MAINT","MECH-QLK","179575","2019-03-20 22:24:20.000","QF_6671_BNE_SYD_19-03-21__W4Y-eyY","gui:179575:actiontag:Create Flight-Leg~!~6671~!~VHSBB~!~Local__tjZlmYI","2019-03-20 22:23:14.000","2019-03-21 02:30:00.000","2019-03-21 04:20:00.000","",,,,
"OPER_PORT_MEL_190503T21:21__jUGiFt0",,"QF_6201_CNS_BNE_19-05-04","CNS","BNE","6201","QF","","2019-05-03 23:56:16.000","gui:197721:actiontag:Create Flight-Leg~!~6201~!~VHYQV~!~Local__AkRvzzs","Create Flight-Leg","OPER_PORT_MEL_190503T21:21","PORT","OPER","931728","2019-05-03 21:21:55.000","QF_6201_CNS_BNE_19-05-04__GowwLCE","gui:197721:actiontag:Create Flight-Leg~!~6201~!~VHYQV~!~Local__AkRvzzs","2019-05-03 23:51:41.000","2019-05-04 03:00:00.000","2019-05-04 05:10:00.000","",,,,
"MECH-QLK_MAINT_VHQOW_190215T05:26__7KPPNiI",,"QF_6670_TSV_CNS_19-02-16","TSV","CNS","6670","QF","","2019-02-15 05:28:26.000","gui:211872:actiontag:Create Flight-Leg~!~6670~!~VHQOW~!~Local__zv4t_j0","Create Flight-Leg","MECH-QLK_MAINT_VHQOW_190215T05:26","MAINT","MECH-QLK","211872","2019-02-15 05:26:33.000","QF_6670_TSV_CNS_19-02-16__0uOpvKA","gui:211872:actiontag:Create Flight-Leg~!~6670~!~VHQOW~!~Local__zv4t_j0","2019-02-15 05:27:49.000","2019-02-16 07:00:00.000","2019-02-16 07:50:00.000","",,,,
"OPER-QLK_MVT_190130T18:24__VjG-d9M",,"QF_6710_CBR_SYD_19-02-01","CBR","SYD","6710","QF","","2019-01-31 09:03:07.000","gui:202727:actiontag:Create Flight-Leg~!~6710~!~VHSBG~!~Local__dWIv7Vs","Create Flight-Leg","OPER-QLK_MVT_190130T18:24","MVT","OPER-QLK","196384","2019-01-30 18:24:17.000","QF_6710_CBR_SYD_19-02-01__-GL_oUw","gui:202727:actiontag:Create Flight-Leg~!~6710~!~VHSBG~!~Local__dWIv7Vs","2019-01-31 09:02:31.000","2019-01-31 20:45:00.000","2019-01-31 21:40:00.000","",,,,
"OPER-QLK_T-CREW_QF_2301_CNS_TSV_19-01-31_190131T21:35__0JsKRYU",,"QF_6671_CNS_MKY_19-02-01","CNS","MKY","6671","QF","","2019-01-31 21:37:07.000","gui:cpe97:actiontag:Create Flight-Leg~!~6671~!~VHQOV~!~Local__NWCEGB4","Create Flight-Leg","OPER-QLK_T-CREW_QF_2301_CNS_TSV_19-01-31_190131T21:35","T-CREW","OPER-QLK","cpe97","2019-01-31 21:35:27.000","QF_6671_CNS_MKY_19-02-01__g9IX6lI","gui:cpe97:actiontag:Create Flight-Leg~!~6671~!~VHQOV~!~Local__NWCEGB4","2019-01-31 21:36:00.000","2019-01-31 23:30:00.000","2019-02-01 00:45:00.000","",,,,
"OPER_OTHER_190526T00:17__ZHyYdU0",,"JQ_3990_PMR_AKL_19-05-27","PMR","AKL","3990","JQ","","2019-05-26 07:53:06.000","gui:325943:actiontag:Create Flight-Leg~!~3990~!~VHTQD~!~Local__UUuBoiE","Create Flight-Leg","OPER_OTHER_190526T00:17","OTHER","OPER","325943","2019-05-26 00:17:12.000","JQ_3990_PMR_AKL_19-05-27__GG2daXw","gui:325943:actiontag:Create Flight-Leg~!~3990~!~VHTQD~!~Local__UUuBoiE","2019-05-26 07:52:21.000","2019-05-26 22:00:00.000","2019-05-26 23:10:00.000","",,,,
"OPER-QLK_MVT_190411T20:01__-7bUwU4",,"QF_6710_CBR_SYD_19-04-14","CBR","SYD","6710","QF","","2019-04-13 06:09:54.000","gui:202727:actiontag:Create Flight-Leg~!~6710~!~VHTQH~!~Local__apFi4zI","Create Flight-Leg","OPER-QLK_MVT_190411T20:01","MVT","OPER-QLK","cpe97","2019-04-11 20:01:04.000","QF_6710_CBR_SYD_19-04-14__ZC_DL4U","gui:202727:actiontag:Create Flight-Leg~!~6710~!~VHTQH~!~Local__apFi4zI","2019-04-13 06:09:48.000","2019-04-13 20:30:00.000","2019-04-13 21:25:00.000","",,,,
"MECH-QLK_AOG_VHYQT_190417T15:55__lXJVq2I",,"QF_6200_CBR_CNS_19-04-20","CBR","CNS","6200","QF","","2019-04-19 12:22:40.000","gui:202726:actiontag:Create Flight-Leg~!~6200~!~VHYQT~!~Local__YcJjsdE","Create Flight-Leg","MECH-QLK_AOG_VHYQT_190417T15:55","AOG","MECH-QLK","210469","2019-04-17 15:55:18.000","QF_6200_CBR_CNS_19-04-20__SyRrgQ0","gui:202726:actiontag:Create Flight-Leg~!~6200~!~VHYQT~!~Local__YcJjsdE","2019-04-19 12:20:09.000","2019-04-20 01:00:00.000","2019-04-20 04:00:00.000","",,,,
"MECH-QLK_AOG_VHYQT_190417T15:55__tWjMLfc",,"QF_6201_CNS_SYD_19-04-20","CNS","SYD","6201","QF","","2019-04-19 12:22:40.000","gui:202726:actiontag:Create Flight-Leg~!~6201~!~VHYQV~!~Local__NKUfDDo","Create Flight-Leg","MECH-QLK_AOG_VHYQT_190417T15:55","AOG","MECH-QLK","210469","2019-04-17 15:55:18.000","QF_6201_CNS_SYD_19-04-20__6HPdrn0","gui:202726:actiontag:Create Flight-Leg~!~6201~!~VHYQV~!~Local__NKUfDDo","2019-04-19 12:21:39.000","2019-04-20 07:00:00.000","2019-04-20 09:45:00.000","",,,,
"MECH_MAINT_VHQPE_190415T07:34__DacOuYo",,"QF_6003_MEL_SYD_19-04-17","MEL","SYD","6003","QF","","2019-04-16 01:04:57.000","gui:bco07:actiontag:Create Flight-Leg~!~6003~!~VHQPE~!~Local__nRbOdFo","Create Flight-Leg","MECH_MAINT_VHQPE_190415T07:34","MAINT","MECH","cje17","2019-04-15 07:34:58.000","QF_6003_MEL_SYD_19-04-17__x4grhVE","gui:bco07:actiontag:Create Flight-Leg~!~6003~!~VHQPE~!~Local__nRbOdFo","2019-04-16 00:59:47.000","2019-04-16 21:50:00.000","2019-04-16 23:15:00.000","",,,,
"OPER-QLK_FA_QF_1601_PHE_PER_19-02-09_190209T01:06__N2St85Y",,"QF_6681_PHE_PER_19-02-09","PHE","PER","6681","QF","","2019-02-09 01:07:05.000","gui:196475:actiontag:Create Flight-Leg~!~6681~!~VHNPU~!~Local__aT5dIs0","Create Flight-Leg","OPER-QLK_FA_QF_1601_PHE_PER_19-02-09_190209T01:06","FA","OPER-QLK","196475","2019-02-09 01:06:57.000","QF_6681_PHE_PER_19-02-09__snUg0iM","gui:196475:actiontag:Create Flight-Leg~!~6681~!~VHNPU~!~Local__aT5dIs0","2019-02-09 01:06:27.000","2019-02-09 01:30:00.000","2019-02-09 03:35:00.000","",,,,
"MECH_MAINT_VHVYI_190209T00:25__n9WLU7w",,"QF_6126_BNE_OOL_19-02-09","BNE","OOL","6126","QF","","2019-02-09 00:25:46.000","gui:319288:actiontag:AirDiversion Flight-Leg~!~6126~!~BNE~!~Local__22JX7IM","AirDiversion Flight-Leg","MECH_MAINT_VHVYI_190209T00:25","MAINT","MECH","319288","2019-02-09 00:25:44.000","QF_6126_BNE_OOL_19-02-09__qwZ5U_w","gui:319288:actiontag:AirDiversion Flight-Leg~!~6126~!~BNE~!~Local__22JX7IM","2019-02-09 00:23:55.000","2019-02-09 01:05:00.000","2019-02-09 01:30:00.000","","2019-02-09 01:05:00.000","2019-02-09 01:30:00.000",,
"MECH-QLK_MAINT_VHVQU_190402T02:48__B_Ibsz4",,"QF_6683_XSP_PER_19-04-06","XSP","PER","6683","QF","","2019-04-02 02:48:04.000","gui:622986:actiontag:Create Flight-Leg~!~6683~!~VHVQU~!~Local__cMA9frc","Create Flight-Leg","MECH-QLK_MAINT_VHVQU_190402T02:48","MAINT","MECH-QLK","622986","2019-04-02 02:48:01.000","QF_6683_XSP_PER_19-04-06__smK6q_o","gui:622986:actiontag:Create Flight-Leg~!~6683~!~VHVQU~!~Local__cMA9frc","2019-04-02 02:47:31.000","2019-04-06 06:00:00.000","2019-04-06 11:00:00.000","",,,,
"MECH_MAINT_VHVZE_190307T02:39__sY8TJ8w",,"QF_6104_BNE_MEL_19-03-07","BNE","MEL","6104","QF","","2019-03-07 07:00:59.000","gui:319288:actiontag:Create Flight-Leg~!~6104~!~VHVZW~!~Local__66AmHTA","Create Flight-Leg","MECH_MAINT_VHVZE_190307T02:39","MAINT","MECH","319288","2019-03-07 02:39:32.000","QF_6104_BNE_MEL_19-03-07__bCp5TOg","gui:319288:actiontag:Create Flight-Leg~!~6104~!~VHVZW~!~Local__66AmHTA","2019-03-07 06:56:00.000","2019-03-07 11:45:00.000","2019-03-07 14:10:00.000","",,,,
"MECH-QLK_MAINT_VHYQX_190516T01:20__jfpWljI",,"QF_6200_CBR_BNE_19-05-16","CBR","BNE","6200","QF","","2019-05-16 05:44:50.000","gui:197721:actiontag:Create Flight-Leg~!~6200~!~VHYQX~!~Local__sLXNxLA","Create Flight-Leg","MECH-QLK_MAINT_VHYQX_190516T01:20","MAINT","MECH-QLK","196474","2019-05-16 01:20:59.000","QF_6200_CBR_BNE_19-05-16__l1TiUIk","gui:197721:actiontag:Create Flight-Leg~!~6200~!~VHYQX~!~Local__sLXNxLA","2019-05-16 05:41:54.000","2019-05-16 08:20:00.000","2019-05-16 10:05:00.000","",,,,
"MECH_MAINT_VHVXM_190516T08:50__yg0OW00",,"QF_6164_ADL_MEL_19-05-16","ADL","MEL","6164","QF","","2019-05-16 08:50:08.000","gui:kpa49:actiontag:Create Flight-Leg~!~6164~!~VHVYE~!~Local___VQs-GA","Create Flight-Leg","MECH_MAINT_VHVXM_190516T08:50","MAINT","MECH","kpa49","2019-05-16 08:50:05.000","QF_6164_ADL_MEL_19-05-16__2PSb0Ns","gui:kpa49:actiontag:Create Flight-Leg~!~6164~!~VHVYE~!~Local___VQs-GA","2019-05-16 08:47:53.000","2019-05-16 11:10:00.000","2019-05-16 12:30:00.000","",,,,
"MECH-QLK_MAINT_VHVQS_190216T05:05__AaWQtUk",,"QF_6681_BME_PER_19-02-16","BME","PER","6681","QF","","2019-02-16 06:38:00.000","gui:202726:actiontag:Create Flight-Leg~!~6681~!~VHVQS~!~Local__riGR4oU","Create Flight-Leg","MECH-QLK_MAINT_VHVQS_190216T05:05","MAINT","MECH-QLK","202726","2019-02-16 05:05:33.000","QF_6681_BME_PER_19-02-16__KWyxeRs","gui:202726:actiontag:Create Flight-Leg~!~6681~!~VHVQS~!~Local__riGR4oU","2019-02-16 06:35:01.000","2019-02-16 10:15:00.000","2019-02-16 12:50:00.000","",,,,
"OPER-QLK_MVT_190430T19:23__pOzRlHA",,"QF_6671_CNS_BNE_19-05-02","CNS","BNE","6671","QF","","2019-05-01 01:03:57.000","gui:cpe97:actiontag:Create Flight-Leg~!~6671~!~VHLQB~!~Local__S4Wy7Ck","Create Flight-Leg","OPER-QLK_MVT_190430T19:23","MVT","OPER-QLK","cpe97","2019-04-30 19:23:12.000","QF_6671_CNS_BNE_19-05-02__8oqqZZc","gui:cpe97:actiontag:Create Flight-Leg~!~6671~!~VHLQB~!~Local__S4Wy7Ck","2019-05-01 01:03:49.000","2019-05-01 21:00:00.000","2019-05-01 23:45:00.000","",,,,
"OPER-QLK_Other_190203T02:32__-NIEupo",,"QF_6671_CNS_TSV_19-02-03","CNS","TSV","6671","QF","","2019-02-03 05:45:27.000","gui:179575:actiontag:Create Flight-Leg~!~6671~!~VHQOC~!~Local__OVSsdYg","Create Flight-Leg","OPER-QLK_Other_190203T02:32","Other","OPER-QLK","179575","2019-02-03 02:32:45.000","QF_6671_CNS_TSV_19-02-03__8nGMzn8","gui:179575:actiontag:Create Flight-Leg~!~6671~!~VHQOC~!~Local__OVSsdYg","2019-02-03 05:45:13.000","2019-02-03 07:30:00.000","2019-02-03 08:25:00.000","",,,,
"MECH_MAINT_VHVXA_190322T00:59__NFZ4Fws",,"QF_6135_OOL_SYD_19-03-22","OOL","SYD","6135","QF","","2019-03-22 01:48:51.000","gui:319288:actiontag:Create Flight-Leg~!~6135~!~VHVXA~!~Local__zy3hXMc","Create Flight-Leg","MECH_MAINT_VHVXA_190322T00:59","MAINT","MECH","319288","2019-03-22 00:59:07.000","QF_6135_OOL_SYD_19-03-22__-kjmJrw","gui:319288:actiontag:Create Flight-Leg~!~6135~!~VHVXA~!~Local__zy3hXMc","2019-03-22 01:48:08.000","2019-03-22 03:45:00.000","2019-03-22 05:15:00.000","",,,,
"WX_Other_SYD_190208T07:59__KVbu5Pw",,"QF_6116_BNE_OOL_19-02-09","BNE","OOL","6116","QF","","2019-02-08 15:55:47.000","gui:SCR11:actiontag:Create Flight-Leg~!~6116~!~VHXZC~!~Local__wGkdMt8","Create Flight-Leg","WX_Other_SYD_190208T07:59","Other","WX","bco07","2019-02-08 07:59:32.000","QF_6116_BNE_OOL_19-02-09__IvBQx9E","gui:SCR11:actiontag:Create Flight-Leg~!~6116~!~VHXZC~!~Local__wGkdMt8","2019-02-08 15:55:01.000","2019-02-08 20:00:00.000","2019-02-08 20:25:00.000","",,,,
"OPER_CUST_QF_8_DFW_BNE_19-02-06_190207T07:24___9me9tE",,"QF_6115_SYD_BNE_19-02-08","SYD","BNE","6115","QF","","2019-02-07 07:24:53.000","gui:rdo53:actiontag:Create Flight-Leg~!~6115~!~VHVYH~!~Local__LHSkvHw","Create Flight-Leg","OPER_CUST_QF_8_DFW_BNE_19-02-06_190207T07:24","CUST","OPER","rdo53","2019-02-07 07:24:51.000","QF_6115_SYD_BNE_19-02-08__KZHp3LM","gui:rdo53:actiontag:Create Flight-Leg~!~6115~!~VHVYH~!~Local__LHSkvHw","2019-02-07 07:07:45.000","2019-02-07 20:30:00.000","2019-02-07 22:00:00.000","",,,,
"WX_Other_SYD_190208T07:59__uprFZvM",,"QF_6166_SYD_MEL_19-02-09","SYD","MEL","6166","QF","","2019-02-08 22:19:10.000","gui:319288:actiontag:Create Flight-Leg~!~6166~!~VHVYI~!~Local__V4cejzA","Create Flight-Leg","WX_Other_SYD_190208T07:59","Other","WX","bco07","2019-02-08 07:59:32.000","QF_6166_SYD_MEL_19-02-09__HUMdAtg","gui:319288:actiontag:Create Flight-Leg~!~6166~!~VHVYI~!~Local__V4cejzA","2019-02-08 22:17:18.000","2019-02-09 05:15:00.000","2019-02-09 06:50:00.000","",,,,
"WX_Other_SYD_190208T07:59__zKBqz-0",,"QF_6136_SYD_PER_19-02-09","SYD","PER","6136","QF","","2019-02-08 19:23:08.000","gui:319288:actiontag:Create Flight-Leg~!~6136~!~VHEBB~!~Local__27BRBNs","Create Flight-Leg","WX_Other_SYD_190208T07:59","Other","WX","bco07","2019-02-08 07:59:32.000","QF_6136_SYD_PER_19-02-09__dEZvpI8","gui:319288:actiontag:Create Flight-Leg~!~6136~!~VHEBB~!~Local__27BRBNs","2019-02-08 19:18:08.000","2019-02-08 22:00:00.000","2019-02-09 02:40:00.000","",,,,
"MECH_MAINT_VHVYI_190209T00:25__n9WLU7w",,"QF_6126_BNE_OOL_19-02-09","BNE","OOL","6126","QF","","2019-02-09 00:25:46.000","gui:319288:actiontag:AirDiversion Flight-Leg~!~6126~!~BNE~!~Local__22JX7IM","AirDiversion Flight-Leg","MECH_MAINT_VHVYI_190209T00:25","MAINT","MECH","319288","2019-02-09 00:25:44.000","QF_6126_BNE_OOL_19-02-09__qwZ5U_w","gui:319288:actiontag:AirDiversion Flight-Leg~!~6126~!~BNE~!~Local__22JX7IM","2019-02-09 00:23:55.000","2019-02-09 01:05:00.000","2019-02-09 01:30:00.000","","2019-02-09 01:05:00.000","2019-02-09 01:30:00.000",,
"PLAN-QLK_ALL_190224T19:25__Dw15aaA",,"QF_6683_PER_PHE_19-03-09","PER","PHE","6683","QF","","2019-02-25 02:11:35.000","gui:622148:actiontag:Create Flight-Leg~!~6683~!~VHNHF~!~Local__BbNY8ag","Create Flight-Leg","PLAN-QLK_ALL_190224T19:25","ALL","PLAN-QLK","198168","2019-02-24 19:25:19.000","QF_6683_PER_PHE_19-03-09__LNwji6Q","gui:622148:actiontag:Create Flight-Leg~!~6683~!~VHNHF~!~Local__BbNY8ag","2019-02-25 02:10:33.000","2019-03-08 22:30:00.000","2019-03-09 00:40:00.000","",,,,
"PLAN-QLK_ALL_190224T19:25__qasxwjM",,"QF_6682_PER_XSP_19-03-07","PER","XSP","6682","QF","","2019-02-25 05:43:56.000","gui:622148:actiontag:Create Flight-Leg~!~6682~!~VHVQU~!~Local__ZHmB6mg","Create Flight-Leg","PLAN-QLK_ALL_190224T19:25","ALL","PLAN-QLK","198168","2019-02-24 19:25:19.000","QF_6682_PER_XSP_19-03-07__hNkNpt0","gui:622148:actiontag:Create Flight-Leg~!~6682~!~VHVQU~!~Local__ZHmB6mg","2019-02-25 05:43:27.000","2019-03-06 21:00:00.000","2019-03-07 02:00:00.000","",,,,
"MECH_MAINT_VHQPE_190318T01:24__5NH1yUU",,"QF_6111_SYD_MEL_19-03-18","SYD","MEL","6111","QF","","2019-03-18 01:25:02.000","gui:cje17:actiontag:Create Flight-Leg~!~6111~!~VHQPE~!~Local__ktX2Lps","Create Flight-Leg","MECH_MAINT_VHQPE_190318T01:24","MAINT","MECH","cje17","2019-03-18 01:24:39.000","QF_6111_SYD_MEL_19-03-18__JtuNzAA","gui:cje17:actiontag:Create Flight-Leg~!~6111~!~VHQPE~!~Local__ktX2Lps","2019-03-18 01:19:56.000","2019-03-18 04:40:00.000","2019-03-18 06:15:00.000","",,,,
"PLAN-QLK_ALL_190316T07:18__mtuxpKk",,"QF_6201_BNE_SYD_19-03-19","BNE","SYD","6201","QF","","2019-03-18 10:02:52.000","gui:196475:actiontag:Create Flight-Leg~!~6201~!~VHYQX~!~Local__8MXrcNY","Create Flight-Leg","PLAN-QLK_ALL_190316T07:18","ALL","PLAN-QLK","198168","2019-03-16 07:18:30.000","QF_6201_BNE_SYD_19-03-19__wycPch4","gui:196475:actiontag:Create Flight-Leg~!~6201~!~VHYQX~!~Local__8MXrcNY","2019-03-18 10:02:48.000","2019-03-18 22:15:00.000","2019-03-18 23:50:00.000","",,,,
